MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:51.892,2016/03/10,18:22:51.892,,4364,70,210,37.0215,-121.6516,-13,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:52.021,2016/03/10,18:22:52.021,,6300,227,321,37.0649,-121.7436,-803,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:52.529,2016/03/10,18:22:52.529,,14677,303,145,37.36,-122.0658,1920,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:52.594,2016/03/10,18:22:52.594,,13351,309,316,36.9315,-122.1023,-803,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:22:52.760,2016/03/10,18:22:52.760,,8900,220,296,37.1501,-122.7259,5,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:53.117,2016/03/10,18:22:53.117,,9837,292,140,37.2209,-121.7577,3615,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:53.183,2016/03/10,18:22:53.183,,37116,380,316,36.3993,-120.4276,-927,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:53.186,2016/03/10,18:22:53.186,,4361,69,210,37.0214,-121.6517,-24,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:53.188,2016/03/10,18:22:53.188,,29045,498,62,36.8728,-120.42,1728,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:53.250,2016/03/10,18:22:53.250,,13348,310,316,36.9321,-122.1042,-767,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:53.664,2016/03/10,18:22:53.664,,6257,226,321,37.0673,-121.7461,-809,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:53.936,2016/03/10,18:22:53.936,,14808,302,144,37.3556,-122.0617,1934,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:54.039,2016/03/10,18:22:54.039,,38997,437,157,35.9228,-119.6978,9,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:54.105,2016/03/10,18:22:54.105,,14820,303,144,37.3555,-122.0616,1976,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:54.108,2016/03/10,18:22:54.108,,9975,293,139,37.2192,-121.7547,3674,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:55.525,2016/03/10,18:22:55.525,,4544,244,327,37.2363,-121.9385,-22,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:57.218,2016/03/10,18:22:57.218,,21635,401,143,36.7798,-121.3792,971,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:57.283,2016/03/10,18:22:57.283,,38997,435,157,35.9229,-119.6984,9,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:57.286,2016/03/10,18:22:57.286,,21632,401,143,36.7798,-121.3791,964,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:58.167,2016/03/10,18:22:58.167,,4358,67,210,37.0202,-121.6525,-28,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:22:58.234,2016/03/10,18:22:58.234,,8900,222,297,37.1526,-122.7319,5,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:58.236,2016/03/10,18:22:58.236,,29182,498,63,36.8778,-120.407,1718,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:58.238,2016/03/10,18:22:58.238,,37034,380,316,36.4058,-120.4352,-935,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:58.242,2016/03/10,18:22:58.242,,13269,307,316,36.9375,-122.1094,-817,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:58.494,2016/03/10,18:22:58.494,,13265,306,317,36.9377,-122.109,-828,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:58.561,2016/03/10,18:22:58.561,,4551,249,327,37.239,-121.9402,0,,,,,,,,
